"Num","Technician","Internal ID","Trip ID","Name","Description","Start Date","Start Time","End Time","Location Name","locid","Address","City","State","ZIP","Area","Zone","Repeat Interval","Next Trip Scheduled","Last Cleaned Faucet Count",
"1","Maricela Manzo CV","M0017","3804307","T037-07 - Line Cleaning","","02/11/2020","07:30","08:24","Applebees (Manteca/E Yosemite)","1077048","1272 E Yosemite Ave ","Manteca","CA","95336","Central Valley","CA14","Every 2 weeks on Tuesday","02/25/2020","4",
"2","Maricela Manzo CV","M0017","3804275","T037-07 - Line Cleaning","","02/11/2020","08:29","08:47","Round Table (Manteca/Spreckels)","1077068","253 Spreckels Ave ","Manteca","CA","95336","Central Valley","CA14","Every 2 weeks on Tuesday","02/25/2020","2",
"3","Maricela Manzo CV","M0017","3804309","T037-07 - Line Cleaning","","02/11/2020","08:53","09:05","Wingstop (Manteca/E Yosemite)","1077077","1342 E Yosemite Ave ","Manteca","CA","95336","Central Valley","CA14","Every 2 weeks on Tuesday","02/25/2020","2",
"4","Maricela Manzo CV","M0017","3804281","T037-07 - Line Cleaning","Closed on Mondays","02/11/2020","09:11","09:40","Mamas And The Tapas Cafe (Manteca/Historical Plaza)","1077062","1317 Historical Plaza Way ","Manteca","CA","95336","Central Valley","CA14","Every 2 weeks on Tuesday","02/25/2020","4",
"5","Maricela Manzo CV","M0017","3804308","T037-07 - Line Cleaning","No one on site with keys until noon","02/11/2020","09:48","10:26","The Rusty Hook (Manteca/E Yosemite)","1058939","955 E Yosemite Ave ","Manteca","CA","95336","Central Valley","CA14","Every 2 weeks on Tuesday","02/25/2020","2",
"6","Maricela Manzo CV","M0017","3584007","T037-07 - Line Cleaning","Call 209-823-7777 Tuesday/Thursday arrive by 10 am, out by 11am.  Monday/Wednesday/Friday arrive by noon out by 1pm.","02/11/2020","10:35","11:07","Moose Lodge (Manteca/N Main)","1077063","1185 N Main St ","Manteca","CA","95336","Central Valley","CA14","Every 2 weeks on Tuesday","02/25/2020","5",
"7","Maricela Manzo CV","M0017","3583999","T037-07 - Line Cleaning","","02/11/2020","11:13","11:54","The Pub & Tap House (Manteca/N Main)","1058944","1305 N Main St ","Manteca","CA","95336","Central Valley","CA14","Every 2 weeks on Tuesday","02/25/2020","3",
"8","Maricela Manzo CV","M0017","3804284","T037-07 - Line Cleaning","9:45 am access","02/11/2020","12:06","13:01","Chucks Place (Manteca/Historical)","1077055","1447 Historical Plaza Way ","Manteca","CA","95336","Central Valley","CA14","Every 2 weeks on Tuesday","02/25/2020","9",
"9","Maricela Manzo CV","M0017","3584010","T037-07 - Line Cleaning","11am access anyday","02/11/2020","13:10","13:25","Hats and Boots (Manteca/E Yosemite)","1077059","211 E Yosemite Ave ","Manteca","CA","95336","Central Valley","CA14","Every 2 weeks on Tuesday","02/25/2020","1",
"10","Maricela Manzo CV","M0017","3804310","T037-07 - Line Cleaning","access after 1 pm","02/11/2020","13:31","13:46","The Xtreme Sports Lounge (Manteca/Pierce)","1077056","104 Pierce Ave ","Manteca","CA","95336","Central Valley","CA14","Every 2 weeks on Tuesday","02/25/2020","1",
"11","Maricela Manzo CV","M0017","3584023","T037-07 - Line Cleaning","CAUTION: Spiders near fridge Mon 12-4 Wed 11- 1 Friday 8- 10 anyday after 4pm. Michael Post Commander 209-518-9374","02/11/2020","13:54","14:11","VFW (Manteca/Moffat)","1077076","580 Moffat Blvd ","Manteca","CA","95336","Central Valley","CA14","Every 2 weeks on Tuesday","02/25/2020","2",
"12","Maricela Manzo CV","M0017","3804278","T037-07 - Line Cleaning","10 am access  joinfirewings@gmail.com (updated 10/10/19)","02/11/2020","14:20","14:43","Fire Wings (Manteca/Hulsey)","1077057","1446 Hulsey Way ","Manteca","CA","95336","Central Valley","CA14","Every 2 weeks on Tuesday","02/25/2020","4",
"13","Maricela Manzo CV","M0017","3804311","T037-07 - Line Cleaning","","02/11/2020","14:49","15:37","Bowlero (Manteca/E Yosemite)","1077050","1251 E Yosemite Ave ","Manteca","CA","95336","Central Valley","CA14","Every 2 weeks on Tuesday","02/25/2020","10",
"1","Maricela Manzo CV","M0017","3798274","T037-08 - Line Cleaning","Mon-Thur 10:30-11:30 Friday only before 11:30","02/12/2020","07:00","07:21","Lagorios Grill and Bar (Farmington/E CA-4)","1076915","25550 E Ca-4 ","Farmington","CA","95230","Central Valley","CA14","Every 2 weeks on Wednesday","02/26/2020","2",
"2","Maricela Manzo CV","M0017","3798245","T037-08 - Line Cleaning","Tue-Fri 8am Tue/Thur any time Paul (209) 931-0323 Located at Stockton Waterloo Gun and Bocci Club.","02/12/2020","07:49","08:05","Heritage Dining and Provisions (Stockton/N Ashley)","1080800","4343 N Ashley Ln ","Stockton","CA","95215","Central Valley","CA14","Every 2 weeks on Wednesday","02/26/2020","4",
"3","Maricela Manzo CV","M0017","3692353","T037-08 - Line Cleaning","Am account only, no access once open","02/12/2020","08:13","08:39","Waterloo Restaurant (Stockton/Waterloo)","1080906","10447 Waterloo Rd ","Stockton","CA","95215","Central Valley","CA14","Every 2 weeks on Wednesday","02/26/2020","5",
"4","Maricela Manzo CV","M0017","3803878","T037-08 - Line Cleaning","Mon-Sat 6:30am any time access","02/12/2020","08:55","09:10","Don Luis Mexican Restaurant (Stockton/CA-99)","1080770","5940 Ca-99 ","Stockton","CA","95212","Central Valley","CA14","Every 2 weeks on Wednesday","02/26/2020","1",
"5","Maricela Manzo CV","M0017","3692351","T037-08 - Line Cleaning","","02/12/2020","09:22","09:54","Sutter Street Bar and Grill (Stockton/CA-88)","1080894","4219 Ca-88 ","Stockton","CA","95215","Central Valley","CA14","Every 2 weeks on Wednesday","02/26/2020","2",
"6","Maricela Manzo CV","M0017","3798278","T037-08 - Line Cleaning","Mon-Fri 10am","02/12/2020","10:15","10:51","Pizza Plus (Linden/Ca-26)","1076975","19018 Ca-26 ","Linden","CA","95236","Central Valley","CA14","Every 2 weeks on Wednesday","02/26/2020","3",
"7","Maricela Manzo CV","M0017","3583919","T037-08 - Line Cleaning","if you see a white Chevy pick up Mon or Tue 1pm before they open at 2pm, no service after 2 call Ken before hand to make sure someone will be there at 1pm. 209-329-2366 Ken","02/26/2020","11:17","11:44","Koes Whiskey and Tap House (Morada/Frontage)","1080823","10260 99 Frontage Rd ","Morada","CA","95212","Central Valley","CA14","Every 2 weeks on Wednesday","02/26/2020","4",
"8","Maricela Manzo CV","M0017","3803897","T037-08 - Line Cleaning","","02/12/2020","11:52","12:04","Mountain Mikes (Stockton/E Morada)","1080837","4339 E Morada Ln 100 ","Stockton","CA","95212","Central Valley","CA14","Every 2 weeks on Wednesday","02/26/2020","1",
"9","Maricela Manzo CV","M0017","3798280","T037-08 - Line Cleaning","Before 11am on Fridays Paula (209) 607-2523 - If you call or text the day before she can make arrangments to meet you","02/12/2020","14:37","14:56","Silver's Bar (Linden/Ca-26)","1076976","19012 Ca-26 ","Linden","CA","95236","Central Valley","CA14","Every 2 weeks on Wednesday","02/26/2020","3",
"1","Maricela Manzo CV","M0017","3803634","T037-09 - Line Cleaning","6 am access go to the market to get in","12/05/2019","06:00","06:35","Buena Vista Store and Saloon (Ione/Buena Vista)","1076943","5864 Buena Vista Rd ","Ione","CA","95640","Central Valley","CA14","Every 2 weeks on Thursday","02/27/2020","3",
"2","Maricela Manzo CV","M0017","3583916","T037-09 - Line Cleaning","","12/05/2019","06:57","07:25","The Old Corner Saloon (Clements/E CA-88)","1076885","18783 E Ca-88 ","Clements","CA","95227","Central Valley","CA14","Every 2 weeks on Thursday","02/27/2020","3",
"3","Maricela Manzo CV","M0017","4285837","T037-09 - Line Cleaning","*Clean everything this trip*  Park in back east side of building, go through security door on south east corner of building, contact Ray while at security office, cooler just outside of security/warehouse door Ray will let us into","12/05/2019","07:44","08:40","Harrahs Northern CA Casino (Ione/Coal","1096713","4640 Coal Mine Rd ","Ione","CA","94640","Central Valley","CA14","Every 4 weeks on Thursday","02/27/2020","6",
"4","Maricela Manzo CV","M0017","3803644","T037-09 - Line Cleaning","","12/05/2019","08:54","09:12","Lake Amador Resort (Ione/Lake Amador)","1076945","7500 Lake Amador Dr ","Ione","CA","95640","Central Valley","CA14","Every 2 weeks on Thursday","02/27/2020","2",
"5","Maricela Manzo CV","M0017","3803639","T037-09 - Line Cleaning","","12/05/2019","09:36","09:59","Castle Oaks Golf Club (Ione/Castle Oaks)","1076944","1000 Castle Oaks Dr ","Ione","CA","95640","Central Valley","CA14","Every 2 weeks on Thursday","02/27/2020","3",
"6","Maricela Manzo CV","M0017","3803648","T037-09 - Line Cleaning","","12/05/2019","10:07","10:28","Paisano's Pizzeria (Ione/Preston)","1076946","325 Preston Ave ","Ione","CA","95640","Central Valley","CA14","Every 2 weeks on Thursday","02/27/2020","4",
"7","Maricela Manzo CV","M0017","3629826","T037-09 - Line Cleaning","","12/05/2019","10:54","11:06","Lockeford Bar and Banquet (Lockeford/N CA-88)","1076984","18690 N Ca-88 ","Lockeford","CA","95237","Central Valley","CA14","Every 2 weeks on Thursday","02/27/2020","1",
"8","Maricela Manzo CV","M0017","3844037","T037-09 - Line Cleaning","Access 10a to 2pm","12/05/2019","11:31","11:48","Pizza Factory (Ione/E Main)","1083521","10 E Main St ","Ione","CA","95640","Central Valley","CA14","Every 2 weeks on Thursday","02/27/2020","4",
"9","Maricela Manzo CV","M0017","3803662","T037-09 - Line Cleaning","","12/05/2019","11:53","12:11","Tilly's Club (Ione/W Main)","1076947","18 W Main St ","Ione","CA","95640","Central Valley","CA14","Every 2 weeks on Thursday","02/27/2020","3",
"1","Maricela Manzo CV","M0017","4285831","T037-09 - Line Cleaning (Faucets Only)","*Faucets and Couplers only this trip*  Park in back east side of building, go through security door on south east corner of building, contact Ray while at security office, cooler just outside of security/warehouse door Ray will let us into","12/19/2019","07:44","08:40","Harrahs Northern CA Casino (Ione/Coal","1096713","4640 Coal Mine Rd ","Ione","CA","94640","Central Valley","CA14","Every 4 weeks on Thursday","03/12/2020","6",
"1","Maricela Manzo CV","M0017","2451887","T037-10 - Line Cleaning","Bartgillman@hotmail.com Do not service Amador Brewing at this location.","12/06/2019","07:00","07:50","Mel & Faye's Diner - Bg's Lounge (Jackson/Ca Hwy)","1043974","31 Ca Hwy 88 ","Jackson","CA","95642","Central Valley","CA14","Every 2 weeks on Friday","02/28/2020","3",
"2","Maricela Manzo CV","M0017","3803478","T037-10 - Line Cleaning","Closed Tues/Wed  Thursday or Friday 7:30-8:00","02/28/2020","07:00","07:16","Rosebuds Cafe (Jackson/Main)","1043975","26 Main St ","Jackson","CA","95642","Central Valley","CA14","Every 2 weeks on Friday","02/28/2020","3",
"3","Maricela Manzo CV","M0017","2451916","T037-10 - Line Cleaning","any weekday between 9am and 2pm.","02/28/2020","07:21","07:35","Jackies Hideaway (Jackson/Main)","1043976","160 Main St ","Jackson","CA","95642","Central Valley","CA14","Every 2 weeks on Friday","02/28/2020","2",
"4","Maricela Manzo CV","M0017","2451954","T037-10 - Line Cleaning","Do not service Amador Brewing at this location.  Mornings only, 7am to 9am","02/14/2020","07:30","09:00","Hotel Sutter (Sutter Creek/Main)","1043983","53 Main St ","Sutter Creek","CA","95685","Central Valley","CA14","Every 2 weeks on Friday","02/28/2020","9",
"5","Maricela Manzo CV","M0017","2451932","T037-10 - Line Cleaning","7am access Do not service Amador Brewing at this location.","02/28/2020","07:40","07:55","Main Events Sports Lounge (Jackson/Main)","1043972","105 Main St ","Jackson","CA","95642","Central Valley","CA14","Every 2 weeks on Friday","02/28/2020","1",
"6","Maricela Manzo CV","M0017","2451935","T037-10 - Line Cleaning","7-10 am only  Closed Mon-Tues","02/28/2020","08:00","08:38","Brickhouse Brews (Jackson/Main)","1043977","140 Main St ","Jackson","CA","95642","Central Valley","CA14","Every 2 weeks on Friday","02/28/2020","6",
"7","Maricela Manzo CV","M0017","2451957","T037-10 - Line Cleaning","Do not service Amador Brewing at this location. Closed Mondays Mornings only","02/14/2020","09:27","10:03","Cavana Pub & Grub (Sutter Creek/Main)","1043982","36 Main St ","Sutter Creek","CA","95685","Central Valley","CA14","Every 2 weeks on Friday","02/28/2020","4",
"8","Maricela Manzo CV","M0017","3850243","T037-10 - Line Cleaning","Do not service Amador Brewing at this location","05/10/2019","10:09","10:41","Gold Dust Pizza (Sutter Creek/Eureka)","1080914","20 Eureka St ","Sutter Creek","CA","95685","Central Valley","CA14","Every 2 weeks on Friday","02/28/2020","3",
"9","Maricela Manzo CV","M0017","2451964","T037-10 - Line Cleaning","Do not service Amador Brewing at this location. no service during lunch rush","02/14/2020","10:58","11:13","Colina De Oro #4 (Plymouth/Hwy 49)","1043981","17810 Ca Hwy 49 ","Plymouth","CA","95669","Central Valley","CA14","Every 2 weeks on Friday","02/28/2020","2",
"10","Maricela Manzo CV","M0017","3850191","T037-10 - Line Cleaning","call Alissa Mathers 209-256-4749 service anytime or day. check bar, house in back, or cafe on other side of the street.","11/08/2019","11:22","11:34","Drytown Club (Drytown/CA-49)","1076905","15950 Ca-49 ","Drytown","CA","95699","Central Valley","CA14","Every 2 weeks on Friday","02/28/2020","2",
"1","Felipe Santana SF","S0017","5375957","T055-03 - Line Cleaning","2pm access time","02/19/2020","07:00","07:45","Doppio Zero (San Francisco/Hayes)","1112125","395 Hayes St ","San Francisco","CA","94102","San Francisco","CA13","Every 2 weeks on Wednesday","03/04/2020","1",
"2","Felipe Santana SF","S0017","2800256","T055-03 - Line Cleaning","Anish.Batajoo@hilton.com  Park at Hilton for easier access","02/19/2020","07:54","08:57","Hilton Urban Tavern (San Francisco/OFarrell)","1060597","333 O'Farrell St ","San Francisco","CA","94102","San Francisco","CA13","Every 2 weeks on Wednesday","03/04/2020","1",
"3","Felipe Santana SF","S0017","2576830","T055-03 - Line Cleaning","contactus@ippudo-us.com; sfyb@ippudony.com  Access time 9 AM Park in the Jessie Square parking lot  Clean and bill Sapporo at this location","02/19/2020","09:05","09:27","Ippudo SF (San Francisco/Yerba Buena)","1053575","18 Yerba Buena Ln ","San Francisco","CA","94103","San Francisco","CA13","Every 2 weeks on Wednesday","03/04/2020","2",
"4","Felipe Santana SF","S0017","1739915","T055-03 - Line Cleaning","maria@pressclubsf.com; office@pressclubsf.com  10 AM access time","02/19/2020","09:42","10:43","Press Club (San Francisco/Yerba Buena)","1027176","20 Yerba Buena Lane ","San Francisco","CA","94103","San Francisco","CA13","Every 2 weeks on Wednesday","03/04/2020","8",
"5","Felipe Santana SF","S0017","38107","T055-03 - Line Cleaning","10am access  Clean and bill Sapporo at this location","02/19/2020","10:57","11:11","Shizen (San Francisco/14th)","6184","370 14Th Street ","San Francisco","CA","94103","San Francisco","CA13","Every 2 weeks on Wednesday","03/04/2020","1",
"6","Felipe Santana SF","S0017","4043068","T055-03 - Line Cleaning","Wed Only customer wants this account after 11am  Access time 11am-3pm","02/19/2020","11:13","11:56","Slims (San Francisco/11th)","1093974","333 11Th St ","San Francisco","CA","94103","San Francisco","CA13","Every 2 weeks on Wednesday","03/04/2020","3",
"7","Felipe Santana SF","S0017","6915","T055-03 - Line Cleaning","Access code 3630 Access time 8 AM Clean and bill Sapporo at this location","02/19/2020","12:09","12:24","Sanraku Metreon (San Francisco/4th)","889","135 4Th Street ","San Francisco","CA","94103","San Francisco","CA13","Every 2 weeks on Wednesday","03/04/2020","1",
"8","Felipe Santana SF","S0017","9499","T055-03 - Line Cleaning","Please collect email  Clean and bill Sapporo at this location","02/19/2020","12:36","12:50","I Love Teriyaki & Sushi (San Francisco/Potrero)","1444","270 Potrero Ave ","San Francisco","CA","94103","San Francisco","CA13","Every 2 weeks on Wednesday","03/04/2020","1",
"9","Felipe Santana SF","S0017","5257816","T055-03 - Line Cleaning","After 3 pm Mon-Thurs 7:30AM access Clean and bill Asahi at this location","02/19/2020","12:53","13:09","Izakaya Rintaro (San Francisco/14th)","1111137","82 14Th St ","San Francisco","CA","94103","San Francisco","CA13","Every 2 weeks on Wednesday","03/04/2020","1",
"10","Felipe Santana SF","S0017","2576836","T055-03 - Line Cleaning","access 10am-11am or 2pm-3pm  Clean and bill Sapporo at this location","02/19/2020","13:20","13:38","Kaisen Sushi (San Francisco/5th)","1053576","71 5Th St ","San Francisco","CA","94103","San Francisco","CA13","Every 2 weeks on Wednesday","03/04/2020","2",
"1","Felipe Santana SF","S0017","5195320","T057-01 - Line Cleaning","8 AM Access time","02/17/2020","08:00","08:30","Chez Maman West (San Francisco/Gough)","1110853","401 Gough St ","San Francisco","CA","94102","San Francisco","CA13","Every 2 weeks on Monday","03/02/2020","1",
"2","Felipe Santana SF","S0017","5201792","T057-01 - Line Cleaning","9-11 AM access time","02/17/2020","08:37","08:51","Chez Maman East (San Francisco/18th)","1110869","1401 18th St ","San Francisco","CA","94107","San Francisco","CA13","Every 2 weeks on Monday","03/02/2020","1",
"3","Felipe Santana SF","S0017","2577027","T057-01 - Line Cleaning","Access time 9:30-11:30","02/17/2020","08:58","09:13","Torraku Ramen (San Francisco/De Haro)","1053580","300 De Haro St Ste 338 ","San Francisco","CA","94103","San Francisco","CA13","Every 2 weeks on Monday","03/02/2020","1",
"4","Felipe Santana SF","S0017","2693","T057-01 - Line Cleaning","access time 4:00 PM unless you call","02/17/2020","09:23","09:52","Etcetera Wine Bar & Cafe (San Francisco/Valencia)","489","795 Valencia St ","San Francisco","CA","94110","San Francisco","CA13","Every 2 weeks on Monday","03/02/2020","2",
"5","Felipe Santana SF","S0017","218723","T057-01 - Line Cleaning","Acess time 11:00-4:00","05/11/2020","10:06","10:31","Piano Fight (San Francisco/Taylor)","11590","144 Taylor St. ","San Francisco","CA","94102","San Francisco","CA13","Every 12 weeks on Monday","05/11/2020","2",
"6","Felipe Santana SF","S0017","2456","T057-01 - Line Cleaning","10am access Clean and bill Sapporo at this location","02/17/2020","10:44","11:00","We Be Sushi (San Francisco/Valencia)","461","538 Valencia St ","San Francisco","CA","94110","San Francisco","CA13","Every 2 weeks on Monday","03/02/2020","1",
"7","Felipe Santana SF","S0017","5195334","T057-01 - Line Cleaning","Access time 11-4 AM","02/17/2020","11:46","12:13","Executive Hotel Vintage Court (San Francisco/Bush)","1110855","650 Bush St ","San Francisco","CA","94108","San Francisco","CA13","Every 2 weeks on Monday","03/02/2020","1",
"8","Felipe Santana SF","S0017","54036","T057-01 - Line Cleaning","info@hogwashsf.com 6 wk acct per WWH","03/02/2020","12:20","13:49","Hog Wash (San Francisco/Sutter)","6383","582 Sutter Street ","San Francisco","CA","94102","San Francisco","CA13","Every 6 weeks on Monday","03/02/2020","11",
"9","Felipe Santana SF","S0017","3661359","T057-01 - Line Cleaning","9-11:30 AM Access time","05/11/2020","14:03","14:15","Burma Love (San Francisco/Valencia)","1085789","211 Valencia St ","San Francisco","CA","94103","San Francisco","CA13","Every 12 weeks on Monday","05/11/2020","3",
"1","Felipe Santana SF","S0017","9050","T057-02 - Line Cleaning","fwiest@suppenkuche.com  access time 7:30am-5pm","02/18/2020","07:00","08:19","Suppenkuche (San Francisco/Laguna)","1352","525 Laguna St ","San Francisco","CA","94102","San Francisco","CA13","Every 2 weeks on Tuesday","03/03/2020","13",
"2","Felipe Santana SF","S0017","284405","T057-02 - Line Cleaning","saclostfound@outlook.com 8-10 am or after 3:30 pm","02/18/2020","08:27","09:12","Corridor Cafe (San Francisco/Van Ness)","13852","100 Van Ness Avenue ","San Francisco","CA","94102","San Francisco","CA13","Every 2 weeks on Tuesday","03/03/2020","4",
"3","Felipe Santana SF","S0017","2428876","T057-02 - Line Cleaning","8 AM to 11:30 AM Access time","02/18/2020","09:26","09:52","Novy (San Francisco/24th)","1048780","4000 24Th St ","San Francisco","CA","94114","San Francisco","CA13","Every 12 weeks on Tuesday","05/12/2020","11",
"4","Felipe Santana SF","S0017","9952","T057-02 - Line Cleaning","info@mamajissf.com 9-10:30 No WEd","02/18/2020","10:00","11:13","Mama Jis (San Francisco/18th)","1455","4416 18Th Street ","San Francisco","CA","94114","San Francisco","CA13","Every 2 weeks on Tuesday","03/03/2020","7",
"5","Felipe Santana SF","S0017","2461","T057-02 - Line Cleaning","9am access","02/18/2020","11:21","11:45","Barney's (San Francisco/24th)","467","4138 24th St ","San Francisco","CA","94114","San Francisco","CA13","Every 2 weeks on Tuesday","03/03/2020","3",
"6","Felipe Santana SF","S0017","4044665","T057-02 - Line Cleaning","Coskun 650-346-8456 Access time 11:00 AM except Wednesday","02/18/2020","11:48","12:17","Blind Butcher (San Francisco/18th)","1093988","4058 18th St ","San Francisco","CA","94114","San Francisco","CA13","Every 2 weeks on Tuesday","03/03/2020","3",
"7","Felipe Santana SF","S0017","9080","T057-02 - Line Cleaning","Matt (415)336-1161, When done servicing just give him a call when he isn't there, Leaves the side door open for service and deliveries Access time 1:30-5:00 PM","02/18/2020","12:24","12:43","Canela (San Francisco/Market)","1369","2272 Market St ","San Francisco","CA","94114","San Francisco","CA13","Every 2 weeks on Tuesday","03/03/2020","1",
"8","Felipe Santana SF","S0017","2428882","T057-02 - Line Cleaning","Please collect email  Access time 2:00-6:00PM","02/18/2020","12:49","13:04","Amasia Hide's Sushi Bar (San Francisco/Noe)","1048781","149 Noe St ","San Francisco","CA","94114","San Francisco","CA13","Every 2 weeks on Tuesday","03/03/2020","1",
"9","Felipe Santana SF","S0017","201891","T057-02 - Line Cleaning","info@abonportsf.com Has to be done before 3:30PM, tow away zone","02/18/2020","13:11","13:48","Blush Wine Bar (San Francisco/Castro)","11265","476 Castro St. ","San Francisco","CA","94114","San Francisco","CA13","Every 2 weeks on Tuesday","03/03/2020","3",
"10","Felipe Santana SF","S0017","4066613","T057-02 - Line Cleaning","Give Jose a call before, Around 11:00 AM 415-574-8122 access time 2pm Jimmy: 415-533-9745","02/18/2020","14:03","14:32","The Royale (San Francisco/Post)","15423","800 Post Street ","San Francisco","CA","94109","San Francisco","CA13","Every 2 weeks on Tuesday","03/03/2020","3",
"11","Felipe Santana SF","S0017","9069","T057-02 - Line Cleaning","info@ebisusushi.com  Clean and bill Sapporo at this location","02/18/2020","14:50","15:12","Ebisu (San Francisco/9th)","1360","1283 9Th Ave ","San Francisco","CA","94122","San Francisco","CA13","Every 2 weeks on Tuesday","03/03/2020","2",
"12","Felipe Santana SF","S0017","4578437","T057-02 - Line Cleaning","Access after 3:30PM  Clean and bill Sapporo at this location","02/18/2020","15:12","15:34","Kogi Gogi BBQ (San Francisco/9th)","1100031","1358 9Th Ave ","San Francisco","CA","94122","San Francisco","CA13","Every 2 weeks on Tuesday","03/03/2020","1",
"1","Felipe Santana SF","S0017","5195326","T057-03 - Line Cleaning","Wednesday access time 11 AM  or any other day after 1","03/04/2020","15:41","16:35","Lookout (San Francisco/16th)","1110854","3600 16Th St ","San Francisco","CA","94114","San Francisco","CA13","Every 2 weeks on Wednesday","03/04/2020","2",
"1","Felipe Santana SF","S0017","2844430","T057-04 - Line Cleaning","7:00-11:30 AM and 2:30-5:00PM Mon CLOSED Clean and bill Sapporo at this location","02/20/2020","07:28","07:47","The Spice Jar (San Francisco/Bryant)","1058904","2500 Bryant St ","San Francisco","CA","94110","San Francisco","CA13","Every 2 weeks on Thursday","03/05/2020","1",
"2","Felipe Santana SF","S0017","3301291","T057-04 - Line Cleaning","Access time 8 AM-10 AM","02/20/2020","08:01","08:54","Brickhouse Cafe & Saloon (San Francisco/Brannan)","1071474","426 Brannan St ","San Francisco","CA","94107","San Francisco","CA13","Every 2 weeks on Thursday","03/05/2020","4",
"3","Felipe Santana SF","S0017","2789","T057-04 - Line Cleaning","Wed-Thursday 9am access","02/20/2020","09:09","09:48","Giordano Bros (San Francisco/16th)","545","3108 16Th St ","San Francisco","CA","94103","San Francisco","CA13","Every 2 weeks on Thursday","03/05/2020","1",
"4","Felipe Santana SF","S0017","5373995","T057-04 - Line Cleaning","Hailey (Bar Manager) - 415-501-9100 Access time 7:30am","02/20/2020","10:08","11:10","Anchor and Hope (San Francisco/Minna)","1053617","83 Minna St ","San Francisco","CA","94105","San Francisco","CA13","Every 2 weeks on Thursday","03/05/2020","2",
"5","Felipe Santana SF","S0017","65831","T057-04 - Line Cleaning","Please collect email  access time 10-11:30 AM or after 1 PM  Clean and bill Sapporo at this location","02/20/2020","11:21","11:36","Ramen Underground (San Francisco/Kearny)","6430","356 Kearny St. ","San Francisco","CA","94108","San Francisco","CA13","Every 2 weeks on Thursday","03/05/2020","1",
"6","Felipe Santana SF","S0017","6844","T057-04 - Line Cleaning","10:30am access","02/20/2020","11:50","12:05","Otoro (San Francisco/Oak)","877","205 Oak Street ","San Francisco","CA","94102","San Francisco","CA13","Every 2 weeks on Thursday","03/05/2020","1",
"7","Felipe Santana SF","S0017","4522213","T057-04 - Line Cleaning","Thrusday at 11am best access Chris 415 786 2004 - txt for access","02/20/2020","12:09","12:41","Driftwood (San Francisco/Folsom)","1098453","1225 Folsom St ","San Francisco","CA","94103","San Francisco","CA13","Every 2 weeks on Thursday","03/05/2020","2",
"8","Felipe Santana SF","S0017","4487544","T057-04 - Line Cleaning","Access time 8:30 am-4:00 pm","02/20/2020","12:47","13:40","Elements Bar & Lounge (San Francisco/Ofarrell)","1098278","165 Ofarrell St ","San Francisco","CA","94102","San Francisco","CA13","Every 2 weeks on Thursday","03/05/2020","8",
"9","Felipe Santana SF","S0017","2487","T057-04 - Line Cleaning","Wed and Fri only - 3pm Please make sure to call this account ahead of time to gain access. Andre 650-892-3633","04/02/2020","13:51","14:19","Zekis (San Francisco/California)","477","1319 California St ","San Francisco","CA","94109","San Francisco","CA13","Every 6 weeks on Thursday","04/02/2020","1",
"10","Felipe Santana SF","S0017","9075","T057-04 - Line Cleaning","Access time 2pm-3pm Or give Shea a call 415-552-1633","03/05/2020","13:55","15:07","Elixir (San Francisco/16th)","1365","3200 16Th St ","San Francisco","CA","94103","San Francisco","CA13","Every 2 weeks on Thursday","03/05/2020","3",
"11","Felipe Santana SF","S0017","2771","T057-04 - Line Cleaning","3pm access","03/05/2020","15:00","15:41","Jambers Wine Pub (San Francisco/Folsom)","525","858 Folsom St ","San Francisco","CA","94107","San Francisco","CA13","Every 2 weeks on Thursday","03/05/2020","2",
"1","Felipe Santana SF","S0017","65912","T057-05 - Line Cleaning","wsanfranciscofan@whotels.com  Park on Hawthorne Check in with Security","02/21/2020","07:45","08:48","W Hotel (San Francisco/3rd)","6839","181 3Rd St. ","San Francisco","CA","94103","San Francisco","CA13","Every 2 weeks on Friday","03/06/2020","8",
"2","Felipe Santana SF","S0017","1496704","T057-05 - Line Cleaning","Access time only Monday-Friday at 8 AM. Backdoor entrance","02/21/2020","08:56","10:01","SPiN (San Francisco/Folsom)","1019267","690 Folsom St 100 ","San Francisco","CA","94107","San Francisco","CA13","Every 2 weeks on Friday","03/06/2020","3",
"3","Felipe Santana SF","S0017","4042967","T057-05 - Line Cleaning","9am access time","02/21/2020","10:09","10:35","The Willows (San Francisco/Folsom)","1093971","1582 Folsom St ","San Francisco","CA","94103","San Francisco","CA13","Every 2 weeks on Friday","03/06/2020","3",
"4","Felipe Santana SF","S0017","2422756","T057-05 - Line Cleaning","10 AM Access time except Wednesday  Clean and bill Sapporo at this location","02/21/2020","10:46","10:57","Oma Sushi (San Francisco/O'Farrell)","1048748","330 O'Farrell St ","San Francisco","CA","94102","San Francisco","CA13","Every 2 weeks on Friday","03/06/2020","1",
"5","Felipe Santana SF","S0017","2428237","T057-05 - Line Cleaning","10:30 am access Mon CLOSED Clean and bill Sapporo at this location","02/21/2020","11:06","11:19","Nojo Ramen Tavern (San Francisco/Franklin)","1048769","231 Franklin St ","San Francisco","CA","94102","San Francisco","CA13","Every 2 weeks on Friday","03/06/2020","1",
